,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
429,At Tubayshi Dist.,26.43395093030303,50.1218892390909,Costa Coffee,26.433315040241325,50.11797327742631,Coffee Shop
430,At Tubayshi Dist.,26.43395093030303,50.1218892390909,PHD - Pizza Hut Delivery,26.43597018916687,50.1237088256875,Pizza Place
431,At Tubayshi Dist.,26.43395093030303,50.1218892390909,سكة الحديد,26.4313351511598,50.12321419920481,Light Rail Station
432,At Tubayshi Dist.,26.43395093030303,50.1218892390909,مخبأ الذئب,26.43054238964685,50.12036344480313,Hookah Bar
433,At Tubayshi Dist.,26.43395093030303,50.1218892390909,Gym,26.436268763051043,50.124725551325234,Gym
434,At Tubayshi Dist.,26.43395093030303,50.1218892390909,Cake Decoration Center - CDC,26.436666,50.124288,Hobby Shop
435,At Tubayshi Dist.,26.43395093030303,50.1218892390909,Snack House,26.43500011645961,50.11742718965719,Fast Food Restaurant
436,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,لقيمات بنت القاضي,26.441810663841874,50.121984106831114,Dessert Shop
437,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Fitness Care (عناية اللياقة),26.44149879263574,50.122369483042355,Gym / Fitness Center
438,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Dount Time (وقت الدونت),26.441664,50.121861,Donut Shop
439,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Dukkan & Tarweeqa | دكان و ترويقه (دكان و ترويقه),26.441614,50.121861,Breakfast Spot
440,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Zero Square,26.440963440504984,50.123554368212176,Juice Bar
441,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,ALAKER SWEETS (حلويات العكر),26.442019362137653,50.12169754066388,Dessert Shop
442,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Abs Kitchen,26.442067011548335,50.12169655913447,Health Food Store
443,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Chocolate Design,26.441547017137722,50.122663046038234,Chocolate Shop
444,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,قلعة عمان,26.440404,50.124439,Breakfast Spot
445,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,مطعم القدس,26.440271611073694,50.12451800542444,Falafel Restaurant
446,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Litchi Chocolate Shop,26.4417391255968,50.12247838060052,Candy Store
447,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Frutella (فروتيلا),26.440433451230444,50.124279066241805,Juice Bar
448,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,مخبز تميس نور الصباح,26.440004,50.12461,Bakery
449,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Fit House,26.44035483560322,50.12447643330439,Salad Place
450,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Beauty Care Center,26.444383806818248,50.12112991870666,Health & Beauty Service
451,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Saj Lebnani (الصاج اللبناني),26.440501797256537,50.12433217009531,Doner Restaurant
452,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,مطعم ملاس منيره,26.43947,50.125433,Restaurant
453,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Crystal Palace Salon (صالون قصر الكريستال),26.44449414987787,50.1210047318741,Health & Beauty Service
454,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Le Rouge Des Fleurs (لو رووج للورود),26.44091001125645,50.123590075189895,Flower Shop
455,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Dragon Fruit,26.440088628128656,50.124911840670435,Juice Bar
456,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,حلويات البيت || Bakery Home,26.440923706890157,50.123544535714814,Bakery
457,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,2Nd Scoop,26.441064,50.122778,Ice Cream Shop
458,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Super Sandwich (سوبر ساندوتش),26.440182666521064,50.12473075135209,Sandwich Place
459,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,مطاعم فته,26.440152,50.124689,Breakfast Spot
460,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Starbucks,26.440637,50.127581,Coffee Shop
461,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Crystal Palace Salon,26.444405,50.120928,Health & Beauty Service
462,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Farm Supermarket 12 (أسواق المزرعة ١٢),26.447948927459173,50.12382210177219,Market
463,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,بيت المنسف,26.440175,50.124595,Middle Eastern Restaurant
464,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,شاورما وعصيرات السرايا,26.440290052853726,50.12453883292482,Lebanese Restaurant
465,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Young Women Salon (صالون نساء صغيرات),26.444064,50.122541,Health & Beauty Service
466,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Nutrition Solution - Gym Supplements,26.441991,50.121521,Gym
467,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,AM Studio,26.441376,50.121966,Music Venue
468,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Naseem,26.440509,50.124163,Flower Shop
469,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,البيت الفلسطيني,26.440375183900773,50.124406833443516,Market
470,Al Mazruiyah Dist.,26.443462709487164,50.12384128538464,Box Inn,26.440357,50.124311,Italian Restaurant
471,As Safa Dist.,26.389109625999996,50.181127176199986,Clix,26.389036763995644,50.17854225699853,Gaming Cafe
472,As Safa Dist.,26.389109625999996,50.181127176199986,SALATA (سلاطا),26.388453,50.178316,Salad Place
473,As Safa Dist.,26.389109625999996,50.181127176199986,Black Swan Cafe (مقهى بلاك سوان),26.38833338208103,50.17834017497815,Coffee Shop
474,As Safa Dist.,26.389109625999996,50.181127176199986,Domino's Pizza,26.38809291468127,50.17821091302825,Pizza Place
475,As Safa Dist.,26.389109625999996,50.181127176199986,In Between (إن بتوين),26.388526962584812,50.17842503645624,Burger Joint
476,As Safa Dist.,26.389109625999996,50.181127176199986,Baker Line (بيكر لاين),26.388643,50.178192,Bakery
477,As Safa Dist.,26.389109625999996,50.181127176199986,Baskin-Robbins (باسكن روبنز),26.388406703664995,50.178291994743994,Ice Cream Shop
478,As Safa Dist.,26.389109625999996,50.181127176199986,The Exit,26.386064785648223,50.17807198815867,Food Truck
479,As Safa Dist.,26.389109625999996,50.181127176199986,Saranouva (سارانوڤا),26.38857359749326,50.17825561361224,Burger Joint
480,As Safa Dist.,26.389109625999996,50.181127176199986,Mana (مانا),26.388688512244656,50.178401470184326,Coffee Shop
481,As Safa Dist.,26.389109625999996,50.181127176199986,Domino's Pizza,26.387983,50.178208,Pizza Place
482,As Safa Dist.,26.389109625999996,50.181127176199986,Joffrey's,26.391063609951527,50.184860553200984,Café
483,As Safa Dist.,26.389109625999996,50.181127176199986,Al-Safa Basket Market (سلة الصفا للتسويق),26.38752751644463,50.17815890366391,Market
484,As Safa Dist.,26.389109625999996,50.181127176199986,بقالة ميدان الخيل,26.389352457690755,50.17834932433697,Grocery Store
485,As Safa Dist.,26.389109625999996,50.181127176199986,Pizza Hut,26.39090348854089,50.18002372766616,Pizza Place
486,As Safa Dist.,26.389109625999996,50.181127176199986,Burger King,26.388752345218858,50.178363762923375,New American Restaurant
487,As Safa Dist.,26.389109625999996,50.181127176199986,Farm Supermarket (أسواق المزرعة),26.387948159691064,50.17829901271489,Supermarket
488,As Safa Dist.,26.389109625999996,50.181127176199986,Burger King (برجر كنج),26.388775104447323,50.17829332249839,Burger Joint
489,As Safa Dist.,26.389109625999996,50.181127176199986,11:11 Make A Wish,26.391383,50.178022,Café
490,Al Muntazah Dist.,26.375091097692305,50.13109145384616,Ar Rwabi Walk,26.374636,50.127699,Trail
491,Al Muntazah Dist.,26.375091097692305,50.13109145384616,Aramco Environmental Park 2 (منتزة ارامكو البيئي ٢),26.377317,50.127417,Park
492,Al Muntazah Dist.,26.375091097692305,50.13109145384616,منتزه ارامكو B4,26.374032,50.128065,RV Park
493,Al Muntazah Dist.,26.375091097692305,50.13109145384616,Gulf palace road,26.37191594990877,50.13049568254245,Palace
494,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Al-Nozhah District Walk (ممشى حي النزهة),26.395679854801017,50.10998631911151,Trail
495,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Road Cafe,26.38965068613866,50.11272494649516,Coffee Shop
496,An Nuzhah Dist.,26.39192714130137,50.10907799376713,NATAJ,26.391953300140035,50.10465878389579,Fruit & Vegetable Store
497,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Ghory Karak (غوري كرك),26.39357587630566,50.10458582597529,Café
498,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Straw,26.393918639169183,50.10462083956638,Juice Bar
499,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Advanced Bakeries (المخابز المتطورة),26.391331325543984,50.10436397591358,Bakery
500,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Grill Shack,26.393924984761746,50.10462819546972,Burger Joint
501,An Nuzhah Dist.,26.39192714130137,50.10907799376713,المخابز المتطورة,26.391183331962935,50.10452931019947,Bakery
502,An Nuzhah Dist.,26.39192714130137,50.10907799376713,M6noo5 (شاورما مطنوخ),26.393197,50.104714,Shawarma Place
503,An Nuzhah Dist.,26.39192714130137,50.10907799376713,ديوانيه النزهه,26.39369577210535,50.104600929247454,Café
504,An Nuzhah Dist.,26.39192714130137,50.10907799376713,تموينات فهد Fahad Supplies,26.390968829942192,50.10454933568441,Supermarket
505,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Burger Project,26.393616,50.104619,Burger Joint
506,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Tempo Shawarma,26.39181562779489,50.1044206195146,Shawarma Place
507,An Nuzhah Dist.,26.39192714130137,50.10907799376713,هبّه كافيه,26.391863052359458,50.10442753021899,Coffee Shop
508,An Nuzhah Dist.,26.39192714130137,50.10907799376713,SQUARES,26.392034,50.10448,Coffee Shop
509,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Crispy Station,26.39166,50.104452,Fried Chicken Joint
510,An Nuzhah Dist.,26.39192714130137,50.10907799376713,shawarma رابس,26.390545662860607,50.10455686203047,Shawarma Place
511,An Nuzhah Dist.,26.39192714130137,50.10907799376713,Burger location,26.39188835550027,50.104596783361,Burger Joint
512,Al Firdaws Dist.,26.380786557837837,50.11528560594594,Al Firdaws Walk (ممشى الفردوس),26.377573,50.117879,Trail
513,Al Firdaws Dist.,26.380786557837837,50.11528560594594,salsabil park,26.378448,50.118206,Park
514,Al Firdaws Dist.,26.380786557837837,50.11528560594594,HOOLA,26.378286063951084,50.11853678825843,Food Truck
515,Al Firdaws Dist.,26.380786557837837,50.11528560594594,الشالية,26.377642,50.112794,Smoke Shop
516,Al Firdaws Dist.,26.380786557837837,50.11528560594594,حديقة سلسبيل,26.377815,50.11813,Park
517,Al Firdaws Dist.,26.380786557837837,50.11528560594594,Estirahat Alezz (استراحة العز),26.37789634025611,50.11197771444455,Lounge
518,Al Firdaws Dist.,26.380786557837837,50.11528560594594,بيت الشيخ سطام الوابل,26.3765,50.115641,Hotel
519,Al Firdaws Dist.,26.380786557837837,50.11528560594594,Momento Dhahran,26.377897514168808,50.1116708802659,Lounge
520,Qasr Al Khalij Dist.,26.364344708372094,50.135027364302324,Gulf Palace (قصر الخليج),26.366879352743503,50.131216049194336,Palace
521,Qasr Al Khalij Dist.,26.364344708372094,50.135027364302324,مقهى سيراميك,26.36677142121524,50.13104640576725,Café
522,Qasr Al Khalij Dist.,26.364344708372094,50.135027364302324,مطعم ومطابخ الأصيل,26.368351183375847,50.13713307306093,Middle Eastern Restaurant
523,2Nd Industrial City,26.248764492894736,49.98289726052632,فوال محمد عبدالله اللويم,26.245245394903026,49.981505937489764,Middle Eastern Restaurant
524,2Nd Industrial City,26.248764492894736,49.98289726052632,Amigo Resturant (مطعم أميغو),26.24472127400993,49.98141742571806,Restaurant
525,2Nd Industrial City,26.248764492894736,49.98289726052632,KFC (كنتاكي),26.244747121933198,49.98138828080895,Fried Chicken Joint
526,2Nd Industrial City,26.248764492894736,49.98289726052632,قلعة وادرين,26.248862,49.980189,Mountain
527,2Nd Industrial City,26.248764492894736,49.98289726052632,Alshyokh 2 (مطعم الشيوخ 2),26.24535577764184,49.98163368206754,Fast Food Restaurant
528,2Nd Industrial City,26.248764492894736,49.98289726052632,سكبة,26.245237,49.981431,Restaurant
529,2Nd Industrial City,26.248764492894736,49.98289726052632,Hungry Bunny (الارنب الجائع),26.244855,49.981404,Fast Food Restaurant
530,2Nd Industrial City,26.248764492894736,49.98289726052632,KFC | كنتاكي,26.24473867617726,49.9813826353367,Fast Food Restaurant
531,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,AlMulhim Auto ورشه الملحم,26.444688347398667,50.046074298546166,Auto Garage
532,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,ورشة صدارة SADARA,26.446291,50.050446,Auto Garage
533,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,Gulf Auto Solutions,26.447823,50.04776,Auto Workshop
534,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,ورشة العميد,26.447441,50.050115,Auto Workshop
535,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,مركز يزن السوري لصيانة السيارات الالمانيه,26.447534638650687,50.04744847144931,Auto Garage
536,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,ورشة الضوء الأخضر,26.449666,50.049357,Auto Workshop
537,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,ورشة تركي الراجحي (RPC),26.444679,50.051905,Auto Workshop
538,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,- ورشة العبّاد للتزويد -,26.446772,50.053544,Auto Garage
539,Al Kuthriah Dist.,26.447341680533334,50.04951799013334,ورشة بو سعد الخطيره تصلح اللي ما يتصلح,26.450782,50.051823,Auto Workshop
540,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Effect,26.424486,50.110946,Burger Joint
541,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Nilaamuttam Restaurant,26.422819980506283,50.109295171302605,Indian Restaurant
542,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,باربكيو,26.423105,50.104275,Burger Joint
543,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Starbucks,26.428567311460146,50.107444484981855,Coffee Shop
544,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Rawabi AlSham (روابي الشام),26.422800008615496,50.10742271364136,Middle Eastern Restaurant
545,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Al-Buraiki Shopping Center,26.422782044824523,50.10702238779543,Convenience Store
546,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Rainbow Cafe,26.424956225724426,50.11123140930238,Coffee Shop
547,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,وناسه كافيه || Wanasah coffee,26.420535,50.107138,Café
548,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,مركز سما سما للتسويق,26.42292,50.107059,Market
549,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,صالون الخير,26.424373046588634,50.110624281531976,Health & Beauty Service
550,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,مقهى وناسة Wanasa Cafè,26.42169295162968,50.108595663932476,Café
551,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Barnie's Caffee (بارن كافيه),26.425196387245823,50.11155774765487,Coffee Shop
552,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,هاف مون,26.4251811356824,50.11159289188991,Beach
553,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Donire Design (القصر الكويتي),26.428187253452847,50.10867598971715,Furniture / Home Store
554,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,Al Dawaa Pharmacy,26.428473872695378,50.1080584879839,Pharmacy
555,Madinat Al Ummal Dist.,26.424187679718308,50.108096446478875,إشارة الاستاد الرياضي,26.426552,50.112358,Intersection
556,Al Amamrah Dist.,26.444280518571425,50.113802375714286,ملتقى الخبازين,26.44232010930869,50.11307398888899,Gourmet Shop
557,Al Amamrah Dist.,26.444280518571425,50.113802375714286,CAKE Accessories (كيك اكسسواريز),26.442216514486248,50.112506649152664,Furniture / Home Store
558,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Milano Kitchens,26.446159088771115,50.11586557854804,Furniture / Home Store
559,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Manoosha Al Reef (منؤشة الريف),26.4455348517483,50.11794174315717,Bakery
560,Al Amamrah Dist.,26.444280518571425,50.113802375714286,الخليجيون للمطابخ,26.446469106537986,50.11247277259827,Furniture / Home Store
561,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Yummy Yogurt,26.442757967482084,50.118127112298644,Ice Cream Shop
562,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Bamboo Kitchen,26.442830772543996,50.11811313702775,Asian Restaurant
563,Al Amamrah Dist.,26.444280518571425,50.113802375714286,La Casa Pasta,26.44262996703096,50.11815782689891,Italian Restaurant
564,Al Amamrah Dist.,26.444280518571425,50.113802375714286,La Casa Pasta,26.442679,50.117904,Italian Restaurant
565,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Ultralight (الترالايت),26.446207,50.109407,Home Service
566,Al Amamrah Dist.,26.444280518571425,50.113802375714286,McDonald's (ماكدونالدز),26.44253242363808,50.11825207852415,Fast Food Restaurant
567,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Oregano Pizzeria,26.442742417613758,50.11804973561156,Pizza Place
568,Al Amamrah Dist.,26.444280518571425,50.113802375714286,التاج,26.44228842680573,50.11291834648595,Tailor Shop
569,Al Amamrah Dist.,26.444280518571425,50.113802375714286,مملكة المعجنات KingdomOfPastries,26.442763886978575,50.11805333571225,Bakery
570,Al Amamrah Dist.,26.444280518571425,50.113802375714286,مطاعم روعه,26.442431259835335,50.11224494670345,Arepa Restaurant
571,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Quiznos,26.44265313042661,50.11825242111586,Sandwich Place
572,Al Amamrah Dist.,26.444280518571425,50.113802375714286,مطعم البحار,26.445481064708535,50.116682129158,Seafood Restaurant
573,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Panda (بنده),26.44250152984406,50.1174966491163,Market
574,Al Amamrah Dist.,26.444280518571425,50.113802375714286,Kudu (كودو),26.441930653143633,50.118028142074806,Sandwich Place
575,Al Amamrah Dist.,26.444280518571425,50.113802375714286,آنا اُحِبُ عَملي,26.446616,50.10963,Gun Range
576,Al Badi Dist.,26.45116174909091,50.115599887272715,Moma’s Eatery (موماز ايتري),26.453013,50.116793,Breakfast Spot
577,Al Badi Dist.,26.45116174909091,50.115599887272715,Time Dammam Residence,26.453009,50.116857,Hotel
578,Al Badi Dist.,26.45116174909091,50.115599887272715,Baskin Robbins (باسكن روبنز),26.44876702901315,50.118613009633634,Ice Cream Shop
579,Al Badi Dist.,26.45116174909091,50.115599887272715,Herfy,26.450187432333863,50.119087339080906,Fast Food Restaurant
580,Al Badi Dist.,26.45116174909091,50.115599887272715,Starbucks (ستاربكس),26.454842,50.114067,Coffee Shop
581,Al Badi Dist.,26.45116174909091,50.115599887272715,Abu Nawas أبو نواس,26.449521705499443,50.11858832597979,Middle Eastern Restaurant
582,Al Badi Dist.,26.45116174909091,50.115599887272715,Subway (صب واي),26.447718282823352,50.1182003468466,Sandwich Place
583,Al Badi Dist.,26.45116174909091,50.115599887272715,SHILANY Restaurant (مطعم شيلاني),26.450049344259288,50.118630923069,Mediterranean Restaurant
584,Al Badi Dist.,26.45116174909091,50.115599887272715,شاورما هليل,26.447535173505088,50.11817011275538,Doner Restaurant
585,Al Badi Dist.,26.45116174909091,50.115599887272715,تنور البديع,26.44901676015201,50.11202579164447,Bakery
586,Al Badi Dist.,26.45116174909091,50.115599887272715,Shine Spa & Wellness Center,26.452878519077156,50.120101300732884,Spa
587,Al Badi Dist.,26.45116174909091,50.115599887272715,Bayouni Coffee (بُن بايوني),26.44793019115929,50.11821041234104,Coffee Roaster
588,Al Badi Dist.,26.45116174909091,50.115599887272715,Kudu,26.450688646920018,50.1187922288276,Sandwich Place
589,Al Badi Dist.,26.45116174909091,50.115599887272715,FRIDAY'S (فرايديز),26.45472077639047,50.1153720460203,American Restaurant
590,Al Badi Dist.,26.45116174909091,50.115599887272715,Sheraton Spa & Gym,26.45285132213969,50.11981804009108,Spa
591,Al Badi Dist.,26.45116174909091,50.115599887272715,Krispy Kreme (كريسبي كريم),26.454226659734694,50.118890172717684,Donut Shop
592,Al Badi Dist.,26.45116174909091,50.115599887272715,Hardee's,26.454307426408878,50.11894592198797,Fast Food Restaurant
593,Al Badi Dist.,26.45116174909091,50.115599887272715,Sony World (عالم سوني),26.453551172845383,50.11815183228544,Electronics Store
594,Al Badi Dist.,26.45116174909091,50.115599887272715,Saadeddin (حلويات سعد الدين),26.449044035687347,50.118619206485505,Dessert Shop
595,Al Badi Dist.,26.45116174909091,50.115599887272715,Doce (دوسي),26.4488732316929,50.11859072551586,Dessert Shop
596,Al Badi Dist.,26.45116174909091,50.115599887272715,Mishwar Resturant (مطعم مشوار),26.44831744635888,50.1183176341461,Middle Eastern Restaurant
597,Al Badi Dist.,26.45116174909091,50.115599887272715,الرفاعي للمكسرات,26.44859856136898,50.118491597642034,Gourmet Shop
598,Al Badi Dist.,26.45116174909091,50.115599887272715,Adidas (اديداس),26.44781140448244,50.11826935957612,Sporting Goods Shop
599,Al Badi Dist.,26.45116174909091,50.115599887272715,Alwaleema (الوليمة),26.448889410108112,50.11863732282465,Dessert Shop
600,Al Badi Dist.,26.45116174909091,50.115599887272715,Boromana Restaurant (مطعم بورمانة),26.447523666276954,50.11819345411905,Middle Eastern Restaurant
601,Al Badi Dist.,26.45116174909091,50.115599887272715,Al Kanafany (الكنفاني),26.447705899708282,50.11825664884961,Dessert Shop
602,Al Badi Dist.,26.45116174909091,50.115599887272715,adidas,26.447903699707616,50.11827843367068,Men's Store
603,Al Badi Dist.,26.45116174909091,50.115599887272715,Drip Juice (دريب جوس),26.449353768922144,50.118655931732626,Juice Bar
604,Al Badi Dist.,26.45116174909091,50.115599887272715,مطعم فروج الحمرا,26.44775193612528,50.11831514339442,BBQ Joint
605,Al Badi Dist.,26.45116174909091,50.115599887272715,Mijana Reastaurant (مطعم ميجانا),26.4491477760309,50.11864231214813,Middle Eastern Restaurant
606,Al Badi Dist.,26.45116174909091,50.115599887272715,مشويات لؤلؤة الرافدين,26.447659338516083,50.118161896966726,BBQ Joint
607,Al Badi Dist.,26.45116174909091,50.115599887272715,Roxy Cafe,26.44809675288997,50.11844596569837,Café
608,Al Badi Dist.,26.45116174909091,50.115599887272715,Abu Nawas Restaurant,26.4494709750355,50.118690771409504,Middle Eastern Restaurant
609,Al Badi Dist.,26.45116174909091,50.115599887272715,Ward & Kabab (ورد و كباب),26.44859722688307,50.1184484514612,Restaurant
610,Al Badi Dist.,26.45116174909091,50.115599887272715,Mishwar,26.448253671939973,50.11809994704379,Asian Restaurant
611,Al Badi Dist.,26.45116174909091,50.115599887272715,صيدلية النهدي,26.44904996432635,50.118471512934434,Pharmacy
612,Al Badi Dist.,26.45116174909091,50.115599887272715,Fillfilah Restaurant,26.449271835641273,50.118797890256985,Restaurant
613,Al Badi Dist.,26.45116174909091,50.115599887272715,SEDAR (سيدار),26.4474465583521,50.118386153001374,Furniture / Home Store
614,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Dunkin' Donuts (دانكن دونتس),26.474300374374724,50.12534253548635,Donut Shop
615,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Elul Cafe,26.476702,50.125482,Café
616,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,détour subs ديتور صبز,26.47621242106119,50.125299272777035,Sandwich Place
617,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Sport time soccer fields (ملاعب سبورت تايم),26.47619782443317,50.12460258488208,Soccer Field
618,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Baskin-Robbins,26.474365133874706,50.125134979589255,Ice Cream Shop
619,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,PlanB Juice,26.474422216982212,50.125295199398465,Juice Bar
620,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,PIANOLLA CAFE,26.473344788862793,50.133176661419306,Coffee Shop
621,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Rawaa Restaurant (مطعم روعة),26.474071217742978,50.124933724572834,Middle Eastern Restaurant
622,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,مطعم وكوفي كمان,26.477402,50.132802,Hookah Bar
623,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Burger Nook,26.47393752324353,50.125384641109115,Burger Joint
624,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Panda (بندة),26.474183934967172,50.12507299068743,Supermarket
625,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Sport Time Café - مقهى سبورت تايم (مقهى سبورت تايم),26.476053660354097,50.12466194934254,Café
626,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,المذاق العثماني,26.471829881979573,50.13143989890402,Turkish Restaurant
627,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Chef Sami (الشيف سامي),26.476056,50.125367,Middle Eastern Restaurant
628,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Boats Harbor (مرسى السُفن),26.474491316678726,50.132964358148534,Harbor / Marina
629,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Al-banafsaj Barbershop (صالون البنفسج),26.471862941924996,50.131004293480295,Board Shop
630,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,SunSet Nights Restaurant (مطعم ليالي الغروب),26.471591048387317,50.13137698173523,Restaurant
631,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Chocoline (شوكولاين),26.471936791021765,50.1261305809021,Dessert Shop
632,Ash Shati Ash Sharqi Dist.,26.475096969565225,50.12910414224638,Majlis AlTamimi (مجلس التميمي),26.470754727437235,50.128941634692474,Lounge
633,Al Fayha Dist.,26.439557783,50.04218934260001,Fayha Park,26.439147985075905,50.04172128572793,Playground
634,Al Fayha Dist.,26.439557783,50.04218934260001,McDonald's,26.4387966897037,50.039379414447716,Fast Food Restaurant
635,Al Fayha Dist.,26.439557783,50.04218934260001,صيدلية النهدي,26.442384270647935,50.04037231665845,Pharmacy
636,Al Fayha Dist.,26.439557783,50.04218934260001,Julan Performance Shop (Jps),26.442902,50.044281,Auto Workshop
637,Al Fayha Dist.,26.439557783,50.04218934260001,الاستراحه,26.439078513910644,50.037293370080064,Farm
638,Al Fayha Dist.,26.439557783,50.04218934260001,Shahin Al-Khaleej(Tecnoplas),26.435572717613056,50.04004134744015,Furniture / Home Store
639,Ash Shifa Dist.,26.41379458368931,50.11588698504854,باسكن روبنز,26.415751810793072,50.11578805335248,Ice Cream Shop
640,Ash Shifa Dist.,26.41379458368931,50.11588698504854,دروازة الخباز,26.415914105046447,50.115499765714546,Bakery
641,Ash Shifa Dist.,26.41379458368931,50.11588698504854,مضغوط تهامة,26.414783036664364,50.11778450184963,Middle Eastern Restaurant
642,Ash Shifa Dist.,26.41379458368931,50.11588698504854,ركن الفراولة للعصيرات,26.414482864729237,50.11832922356582,Juice Bar
